GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01
1400000US42101000804,42101000804,"Census Tract 8.04, Philadelphia County, Pennsylvania",4082
1400000US42101000901,42101000901,"Census Tract 9.01, Philadelphia County, Pennsylvania",2159
1400000US42101000902,42101000902,"Census Tract 9.02, Philadelphia County, Pennsylvania",2663
1400000US42101001001,42101001001,"Census Tract 10.01, Philadelphia County, Pennsylvania",2664
1400000US42101001002,42101001002,"Census Tract 10.02, Philadelphia County, Pennsylvania",3392
1400000US42101001101,42101001101,"Census Tract 11.01, Philadelphia County, Pennsylvania",3666
1400000US42101001102,42101001102,"Census Tract 11.02, Philadelphia County, Pennsylvania",2566
1400000US42101001201,42101001201,"Census Tract 12.01, Philadelphia County, Pennsylvania",4134
1400000US42101001202,42101001202,"Census Tract 12.02, Philadelphia County, Pennsylvania",5111
1400000US42101001300,42101001300,"Census Tract 13, Philadelphia County, Pennsylvania",6108
1400000US42101001400,42101001400,"Census Tract 14, Philadelphia County, Pennsylvania",3936
1400000US42101001500,42101001500,"Census Tract 15, Philadelphia County, Pennsylvania",2868
1400000US42101001600,42101001600,"Census Tract 16, Philadelphia County, Pennsylvania",2173
1400000US42101001700,42101001700,"Census Tract 17, Philadelphia County, Pennsylvania",2948
1400000US42101001800,42101001800,"Census Tract 18, Philadelphia County, Pennsylvania",3263
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",3159
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",2039
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",2294
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",2309
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",2836
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",5319
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",3914
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",4177
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",4273
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",4817
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",5903
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",4167
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",4431
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",2988
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",4064
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",4631
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",5970
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",7379
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",6255
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",3998
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",3903
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",6234
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",5894
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",4035
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",4992
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",6410
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",9485
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",5354
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",5828
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1410
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6532
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1032
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6137
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",3316
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",5186
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",4264
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",3682
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",4207
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",3368
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",6512
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2542
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",3530
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2546
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4610
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",5046
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",2529
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4377
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2102
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",4276
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4443
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3889
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2343
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5497
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",6413
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4809
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4334
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4803
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",7415
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2860
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2241
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",4841
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",2628
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",2272
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",6680
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",6173
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2793
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3568
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4109
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",4123
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3065
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4311
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2417
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",6445
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",4610
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",7051
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",3008
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2662
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",4058
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",4472
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1587
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3738
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3846
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2599
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3936
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3083
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",4966
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",2744
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7219
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4766
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",1899
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",5856
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",4738
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1749
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2933
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3077
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",643
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3753
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",5191
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1710
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2757
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",3763
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2327
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2786
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3781
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2864
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3667
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4805
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",2118
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",2960
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",3042
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2510
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",3923
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1709
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",3774
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1774
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",4097
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",2952
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",1003
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3387
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2317
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",3507
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",5769
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",4074
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",2048
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",2688
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",6183
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6721
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",5964
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",2441
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3710
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4338
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2687
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",1627
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2871
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",2796
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",3605
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3430
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5797
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",3114
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",3997
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3194
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",2991
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",2607
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",2204
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",6850
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5728
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",4267
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",4012
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",5441
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6224
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",7283
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2662
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5740
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4004
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2434
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",9162
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",8371
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",8857
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",9019
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4437
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3649
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",6843
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",6970
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4080
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1327
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",4025
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",3083
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",4358
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2906
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",2631
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2759
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",1664
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",5675
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",2196
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",2932
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",4990
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2496
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2440
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",3814
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",4475
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3865
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",2174
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",5850
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",4358
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1508
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1772
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1374
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1308
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",2450
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",5300
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4153
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1252
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3399
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",1460
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",3275
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",3275
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",2799
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3615
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",2785
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4274
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2205
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3171
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",7366
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",4180
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",4163
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2755
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2760
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3770
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1718
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4854
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",3047
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3588
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4304
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",4007
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",5701
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5835
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",5106
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6218
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",6147
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",4554
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2224
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2975
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",3106
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",5049
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",6815
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",3329
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",7241
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",5309
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3589
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",5118
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4507
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",3661
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",4304
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",3986
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",4452
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",5530
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6582
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4714
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2886
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",7526
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2543
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4345
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",4434
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",6994
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",7118
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",4827
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",4632
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",3050
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",2886
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",5194
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4157
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7417
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5703
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",7697
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",5939
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",6708
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",8015
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3897
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",4855
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",4427
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",8010
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",5506
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",4364
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",5229
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",6604
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",7421
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",5558
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",6349
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",3852
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",6624
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",5884
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",3920
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4938
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",6237
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",4265
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3074
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5818
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",6532
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",3188
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",7231
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4768
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",3628
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",2691
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",4234
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",5565
1400000US42101033500,42101033500,"Census Tract 335, Philadelphia County, Pennsylvania",4090
1400000US42101033600,42101033600,"Census Tract 336, Philadelphia County, Pennsylvania",7509
1400000US42101033701,42101033701,"Census Tract 337.01, Philadelphia County, Pennsylvania",5552
1400000US42101033702,42101033702,"Census Tract 337.02, Philadelphia County, Pennsylvania",5230
1400000US42101033800,42101033800,"Census Tract 338, Philadelphia County, Pennsylvania",6274
1400000US42101033900,42101033900,"Census Tract 339, Philadelphia County, Pennsylvania",3413
1400000US42101034000,42101034000,"Census Tract 340, Philadelphia County, Pennsylvania",2957
1400000US42101034100,42101034100,"Census Tract 341, Philadelphia County, Pennsylvania",5891
1400000US42101034200,42101034200,"Census Tract 342, Philadelphia County, Pennsylvania",3463
1400000US42101034400,42101034400,"Census Tract 344, Philadelphia County, Pennsylvania",7967
1400000US42101034501,42101034501,"Census Tract 345.01, Philadelphia County, Pennsylvania",3482
1400000US42101034502,42101034502,"Census Tract 345.02, Philadelphia County, Pennsylvania",4989
1400000US42101034600,42101034600,"Census Tract 346, Philadelphia County, Pennsylvania",2664
1400000US42101034701,42101034701,"Census Tract 347.01, Philadelphia County, Pennsylvania",6382
1400000US42101034702,42101034702,"Census Tract 347.02, Philadelphia County, Pennsylvania",3963
1400000US42101034801,42101034801,"Census Tract 348.01, Philadelphia County, Pennsylvania",4465
1400000US42101034802,42101034802,"Census Tract 348.02, Philadelphia County, Pennsylvania",5527
1400000US42101034803,42101034803,"Census Tract 348.03, Philadelphia County, Pennsylvania",4267
1400000US42101034900,42101034900,"Census Tract 349, Philadelphia County, Pennsylvania",5437
1400000US42101035100,42101035100,"Census Tract 351, Philadelphia County, Pennsylvania",3985
1400000US42101035200,42101035200,"Census Tract 352, Philadelphia County, Pennsylvania",3986
1400000US42101035301,42101035301,"Census Tract 353.01, Philadelphia County, Pennsylvania",5306
1400000US42101035302,42101035302,"Census Tract 353.02, Philadelphia County, Pennsylvania",4396
1400000US42101035500,42101035500,"Census Tract 355, Philadelphia County, Pennsylvania",6966
1400000US42101035601,42101035601,"Census Tract 356.01, Philadelphia County, Pennsylvania",5318
1400000US42101035602,42101035602,"Census Tract 356.02, Philadelphia County, Pennsylvania",3268
1400000US42101035701,42101035701,"Census Tract 357.01, Philadelphia County, Pennsylvania",4562
